species,Protein,asymptote,mid,m,Tm,r2
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBL0_argR,0.38318039507449553,70.92510759846024,3012.5738817681154,73.48554207813433,0.9818485149006703
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBL1_deoA,0.18725720324947365,67.89277316081706,9999.999999999773,68.1611337829419,0.9609751595916153
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBL4_ribBA,0.17764916087294294,70.62245006336454,1985.9130108940797,71.75183107916331,0.9808321270994724
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBL9_GT50_15020,0.18338681917189095,63.005102335782716,1888.4647500969688,63.981415494686914,0.9689104124723248
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBM0_scpB,0.2939931262816906,69.82526647975334,2638.4343622718334,71.5333078265475,0.9688946763940173
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBM4_GT50_15045,0.041639745032326946,65.02896752777303,1262.2691832685373,65.32687357848738,0.9958883020996013
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBM8_GT50_13855,0.08799721500813182,67.31395900951101,5974.413814080858,67.48236886666984,0.9748720149308796
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBN0_GT50_15755,0.2311517310573387,68.96104137943792,3194.457503782498,69.90499397976498,0.9732168623503816
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBN6_GT50_15780,0.09676283261951973,69.37252479941708,2316.39293998811,69.8262911192978,0.9833830682055594
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBQ9_GT50_14020,0.24316127841879023,64.63680458163508,1284.0502157216429,66.88540318928696,0.9575850467728779
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBR6_GT50_15920,0.045924421694351895,64.00716500187545,9999.99999700074,64.06768970808753,0.9888050935928567
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBT0_GT50_16015,0.08464220904940795,71.35095491365712,5312.106107155921,71.54291058394732,0.9876501509390222
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBT6_rnz,3.0230225384424205e-19,76.91364902826169,765.126040228349,76.91458260893673,0.9530523216343127
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBU2_GT50_16010,0.19121601103350047,70.90749337109696,1467.672120414756,72.60884794430409,0.9750539835890152
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBU4_GT50_16095,0.4628604962205672,72.30944765722678,7778.393101777756,74.16740346071536,0.9523046986177138
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBU8_engA,0.13314192250637155,71.53497894647528,9999.999999999998,71.70252348817458,0.9528008977580229
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBV1_GT50_14280,0.0053960325014758455,67.63632794997424,1504.8957449337838,67.67210730086923,0.9899816632239309
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBV5_GT50_15580,2.98566663090593e-12,82.34139885204814,3226.7074517840942,82.34543918841217,0.9604037424475274
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBW4_aroB,0.09892688885105927,63.95828187589384,1381.3149673456435,64.62531243985761,0.9961493599667373
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBX6_mgsA,0.1267264512400439,70.92656047888482,6078.451844723324,71.19395638439599,0.9549314587632031
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBX8_GT50_16235,0.3256814602911306,69.65506324595634,1552.6274697432223,73.12005810610222,0.9741861691405773
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBX9_hisC,0.25839692877304554,67.46710654571041,1239.2900986768982,70.25990398341408,0.9685023248860491
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBY2_GT50_15745,0.23155275299508954,59.13988269617403,1603.7032263947983,60.54837781830565,0.9621156863057809
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBY9_GT50_16245,0.12096735748118378,81.2492605963755,5357.957044383972,81.60569813832178,0.9471000157237622
