Protein,species,asymptote,mid,m,Tm,r2
P15374_UCHL3,Homo sapiens K562 lysate,0.25949973486583977,51.5424391072497,1364.6175481081054,53.00872434513268,0.9894750090601506
P15374,Homo sapiens K562 lysate,0.10883774484179555,51.90908721315916,1778.3992587903936,52.29861093158662,0.9992738096224755
P15407_FOSL1,Homo sapiens K562 lysate,0.48371816241513294,44.4890235326476,511.6231744784769,63.372924413045176,0.9536655557223191
P15407,Homo sapiens K562 lysate,0.43675154239826336,52.28973597747833,1100.6460764037765,57.98730189833901,0.9850173130106501
P15848_ARSB,Homo sapiens K562 lysate,0.47692968185342227,48.43291393828376,1311.812894938099,54.68742596055848,0.9017628742565824
P15848,Homo sapiens K562 lysate,0.16588968409519675,53.02329105405496,982.4910674621124,54.211771293770354,0.9852783313380946
P15880_RPS2,Homo sapiens K562 lysate,0.15787303374784056,48.29767692142567,1902.1907668292572,48.77927484044042,0.9877257711783216
P15880,Homo sapiens K562 lysate,0.300010864050188,52.83292596081148,1100.0515504692366,55.28463682000916,0.993689882366657
P15927_RPA2,Homo sapiens K562 lysate,0.10517548236455365,49.548698950513774,1076.5101024773844,50.09806178772131,0.9974075895154026
P15927,Homo sapiens K562 lysate,0.13334572034818745,52.31898437695744,848.551628604558,53.34895972007997,0.9919798459808791
P16219_ACADS,Homo sapiens K562 lysate,0.13327862327583975,46.95343951077765,686.1690092866933,47.972088804491534,0.9951508849158154
P16219,Homo sapiens K562 lysate,0.12114552302002167,49.29538578443515,778.7775456076004,50.183340693835355,0.9967975907133859
P16298_PPP3CB,Homo sapiens K562 lysate,0.38563888725299955,51.97390984492479,1777.7001167815713,54.363603539042316,0.9531589465710105
P16298,Homo sapiens K562 lysate,0.35664098328564403,52.17709463892653,934.5344706601669,56.09786450509111,0.9913642272912091
P16333_NCK1,Homo sapiens K562 lysate,0.2600468921028248,48.93281294675276,1576.8604867159363,50.08435780533974,0.9848776120292594
P16333,Homo sapiens K562 lysate,0.08722022444860533,47.65746213024571,905.9235787652538,48.14886754504591,0.9986164122027781
P16435_POR,Homo sapiens K562 lysate,0.18394219628978065,48.637915271284406,1115.451816586012,49.646001284480484,0.9948245085066411
P16435,Homo sapiens K562 lysate,0.09080047570482706,47.82031664573823,835.8589197346105,48.3845622394683,0.9996000339276516
P16615_ATP2A2,Homo sapiens K562 lysate,0.17184385549538,45.85844360074688,1199.5617704553358,46.626100977321705,0.9953445893109282
P16615,Homo sapiens K562 lysate,0.23268154929552676,46.92773045148488,805.3838754591101,48.71885637018629,0.9826265965289585
P16885_PLCG2,Homo sapiens K562 lysate,0.26705732523400116,46.55095677959263,1535.5539856295716,47.68405376786028,0.922700583303061
P16885,Homo sapiens K562 lysate,0.1376872934597878,48.016372648971604,1790.0588206896496,48.45612426384559,0.9937177345400481
P17028_ZNF24,Homo sapiens K562 lysate,0.30669624315276284,48.3967252295789,628.9379744092652,52.227428530335814,0.9822804152717511
P17028,Homo sapiens K562 lysate,0.06969048400217048,51.75673852126959,582.7446832204347,52.46282387233981,0.9886721538245843
P17050_NAGA,Homo sapiens K562 lysate,0.14906165993660633,54.5095581674901,585.9808646419422,56.37370026899344,0.9980493987727393
P17050,Homo sapiens K562 lysate,0.17618274919393404,52.07244819540796,1111.4259256060973,53.163415533621446,0.9961344584910041
P17066_HSPA6,Homo sapiens K562 lysate,0.11384371022408157,51.517567409024174,1250.0622025019238,52.0762687251618,0.9877883600719893
P17066,Homo sapiens K562 lysate,0.1230082347591032,51.07923344721088,1417.5957607537473,51.61659086941495,0.9991296059198432
P17252_PRKCA,Homo sapiens K562 lysate,0.09579259827441819,44.272197155738574,1454.9414340004316,44.57412157609263,0.9974351990394082
P17252,Homo sapiens K562 lysate,0.10448283566696498,47.085454835408726,1119.4389860343886,47.56602838191738,0.998804699535681
P17612_PRKACA,Homo sapiens K562 lysate,0.12553482979829564,47.765087543793655,1093.1440732108242,48.38989811389049,0.997039964636409
P17612,Homo sapiens K562 lysate,0.1107995313073204,51.9672418322888,1468.23303763559,52.44567365909479,0.9948600385521298
P17655_CAPN2,Homo sapiens K562 lysate,0.12837408657556884,51.069774554440116,831.2405534442604,52.01893285684845,0.989805122258727
P17655,Homo sapiens K562 lysate,0.12490410063857937,53.49764710257284,1648.3019925740996,54.001533743336196,0.9962118221297158
P17661_DES,Homo sapiens K562 lysate,0.4695393675246428,46.779534657072496,563.6208512179954,60.93548501762347,0.9275666037852678
P17661,Homo sapiens K562 lysate,0.28823991615751193,52.54064982369525,902.9663431156558,55.32252447551515,0.9792425658461996
P17812_CTPS1,Homo sapiens K562 lysate,0.11750252026145033,46.54782899983139,1035.4354167720746,47.121936338840165,0.998133650429109
P17812,Homo sapiens K562 lysate,0.05920662648005788,48.213454913702115,698.6669086128304,48.642882440006275,0.998584540878922
P17858_PFKL,Homo sapiens K562 lysate,0.1276258147525215,45.25037852621385,1224.7011987166418,45.75793999827062,0.9879528863844044
P17858,Homo sapiens K562 lysate,1.4471949154461076e-20,52.48375396878503,568.5915163864664,52.4885326561025,0.9632887326201882
P17987_TCP1,Homo sapiens K562 lysate,0.2647962351336706,45.96975310507214,1479.192253717198,47.08465870433925,0.9753481119506485
P17987,Homo sapiens K562 lysate,0.1121747517588535,53.4903402967719,1591.1859411976222,53.95251295797893,0.9949694067849373
P18031_PTPN1,Homo sapiens K562 lysate,0.17156920794293495,46.38216137771022,1053.4707387210944,47.27159415966035,0.9984581383944502
P18031,Homo sapiens K562 lysate,0.06894625035081448,47.57836962332274,802.4955693311585,48.000652485915744,0.9982630202038838
P18124_RPL7,Homo sapiens K562 lysate,0.2813395119844368,47.73688558809162,2613.6078434762153,48.52838430552011,0.9455331430979562
P18124,Homo sapiens K562 lysate,0.4543233051138462,55.318649493136846,1151.3118680919126,62.540158514591454,0.9340719592350152
P18754_RCC1,Homo sapiens K562 lysate,0.0795165561530196,41.742781604328556,1118.8962012597021,42.015428591928924,0.9944736327311395
P18754,Homo sapiens K562 lysate,0.08298556460512256,43.80546834564561,1217.8435755031906,44.099803255297466,0.9976069473784291
P18858_LIG1,Homo sapiens K562 lysate,0.22964043002563517,45.00651272279991,847.3959523660494,46.54551977807162,0.9905281586374783
P18858,Homo sapiens K562 lysate,0.08407301903651591,44.905761987854255,704.3958677137222,45.4485842165054,0.9968772128319291
P18887_XRCC1,Homo sapiens K562 lysate,0.20993999982395192,49.631115463451515,1320.5512916036864,50.68581298371803,0.9968242773280803
P18887,Homo sapiens K562 lysate,0.11399701090115666,48.55900902855229,802.9045332754961,49.34086285978842,0.99737988022739
P19387_POLR2C,Homo sapiens K562 lysate,0.2663604038578112,44.782760791375175,846.7984071098942,46.67985892108793,0.9699696856549802
P19387,Homo sapiens K562 lysate,0.0508198129678907,48.04160800820233,618.8977731978525,48.45165380699952,0.9948132902601455
P19388_POLR2E,Homo sapiens K562 lysate,0.16980369353663075,46.78127106709167,1216.7041847989944,47.55797484842963,0.9824142919231565
P19388,Homo sapiens K562 lysate,0.06577781694703778,47.90185711683929,673.0961470078306,48.39523183745954,0.9968207038821985
P19623_SRM,Homo sapiens K562 lysate,0.10007768365153424,49.92601444963119,7450.963936142971,50.001532870418785,0.9941497292618213
P19623,Homo sapiens K562 lysate,0.1002331759222594,51.56169314803761,1764.771416392445,51.90333088794332,0.9991275175961146
P19784_CSNK2A2,Homo sapiens K562 lysate,0.09715463852103885,46.567495849383114,835.8009275139575,47.140708209475164,0.9991778066751413
P19784,Homo sapiens K562 lysate,0.06598774186102195,49.20201774797107,1114.1383757764029,49.52038457086707,0.998776794475546
P19838_NFKB1,Homo sapiens K562 lysate,0.19304174404277769,49.1006099121786,1063.6552658815688,50.245831526385054,0.9964563174628646
P19838,Homo sapiens K562 lysate,0.0767272522543555,47.25770955659422,954.4951639286448,47.658419111791844,0.9994184471667943
P20042_EIF2S2,Homo sapiens K562 lysate,0.11020908361578141,50.72683174455832,919.6782135972672,51.44356785755185,0.9893464726906046
P20042,Homo sapiens K562 lysate,0.12572658950509566,52.58201652768581,1635.1790692734537,53.08223170171952,0.9981544420323555
P20248_CCNA2,Homo sapiens K562 lysate,0.363654067869821,50.398053134136035,1411.3510710820158,52.86915982957684,0.9749666631635983
P20248,Homo sapiens K562 lysate,0.3139618310224851,51.702943311060835,821.7268383223249,55.142219538767485,0.9929628043449406
P20338_RAB4A,Homo sapiens K562 lysate,0.18699036588681503,52.19205247476704,1392.6329032865017,53.13441640328955,0.9979346366682947
P20338,Homo sapiens K562 lysate,0.25638375800725854,54.7274869033155,1466.021033312767,56.256232133005234,0.9789208315742778
P20585_MSH3,Homo sapiens K562 lysate,0.149915723322769,46.444390198599976,1107.4206295142528,47.15924894840655,0.9873730161032664
P20585,Homo sapiens K562 lysate,0.10964864209592375,49.95983814572223,1453.0410531613034,50.403139618079535,0.9990654655920758
P20645_M6PR,Homo sapiens K562 lysate,0.3693965095122965,47.2258391945585,567.0308352429772,53.18196871297933,0.9426787246932474
P20645,Homo sapiens K562 lysate,0.15472756871880441,50.28055416292282,913.8687582676266,51.33817131788253,0.9764286257705861
P21127_CDK11B,Homo sapiens K562 lysate,0.4912210923989036,46.20786416473856,1035.281299481638,56.42145404854426,0.9380116685355402
P21127,Homo sapiens K562 lysate,0.10523506743150927,44.147125258332146,534.0950645519187,45.02776996575092,0.9849935059704361
P21281_ATP6V1B2,Homo sapiens K562 lysate,0.14043774863780228,50.645783972302794,2297.391713989244,51.019095435800374,0.9944088113189316
P21281,Homo sapiens K562 lysate,0.3816133334893263,52.7360926466699,1295.642844471327,56.02434670822322,0.9962027646600633
P21283_ATP6V1C1,Homo sapiens K562 lysate,0.10964408073327551,48.42341495247634,1691.2182629349174,48.776370129246104,0.9981931101659499
P21283,Homo sapiens K562 lysate,0.06178836154846974,49.71254375763017,1094.4713040291933,50.01278274598741,0.9992236964051603
P21399_ACO1,Homo sapiens K562 lysate,0.07434626425238772,44.99430956804752,793.1305538130706,45.418560099323805,0.9975135246404033
P21399,Homo sapiens K562 lysate,0.07999058033628778,51.71670052418524,1315.859844068161,52.07734523261352,0.9981185746068241
P21580_TNFAIP3,Homo sapiens K562 lysate,0.07794546344358742,50.59215179972974,1179.6229875700558,50.96338673293658,0.9431640339758118
P21580,Homo sapiens K562 lysate,0.20999880234375773,52.15187026270601,1310.6006733668492,53.32575033465769,0.9966932433286542
P21796_VDAC1,Homo sapiens K562 lysate,0.21234725930432985,48.61902498952661,934.4817251578523,50.06335504773561,0.9964080533622087
P21796,Homo sapiens K562 lysate,0.09678278214330042,47.290699995601244,529.0232775369464,48.22400841374346,0.9914962297990474
P21912_SDHB,Homo sapiens K562 lysate,0.09194100423620176,49.60223445340465,1983.470961865118,49.85831887769735,0.9904871192983256
P21912,Homo sapiens K562 lysate,0.02993822159996714,48.07172965391769,590.2172152045345,48.32041504174677,0.9959281829615512
P21980_TGM2,Homo sapiens K562 lysate,0.09937153145726833,46.65283097898527,706.38193300014,47.354933953197865,0.9970112319776747
P21980,Homo sapiens K562 lysate,0.05717563032154982,47.553993486489695,935.9413188357207,47.852212546438956,0.9988972367511109
P22033_MUT,Homo sapiens K562 lysate,0.12309347415525508,49.847714609841354,1344.0524537262559,50.390344124372284,0.998751627837248
P22033,Homo sapiens K562 lysate,0.06339141843255565,49.329602660939344,1302.5871649615806,49.59239675099183,0.9992078921497038
P22059_OSBP,Homo sapiens K562 lysate,9.294039574580449e-15,52.82468497997846,658.6986727119448,52.826977428720376,0.9821695447719292
P22059,Homo sapiens K562 lysate,0.13424293550832625,52.591298444804714,1588.755545817022,53.15105095010204,0.9979028113070957
P22102_GART,Homo sapiens K562 lysate,0.09487645433475023,46.37825384892681,1138.8695509185297,46.785240850817196,0.9989291900143128
P22102,Homo sapiens K562 lysate,0.06693373149976407,47.922931895500035,957.1749588014607,48.27847903822064,0.9996324882502596
P22314_UBA1,Homo sapiens K562 lysate,0.06192911362579008,45.85974453849547,849.0905517920417,46.19618076344537,0.9987895757708521
P22314,Homo sapiens K562 lysate,0.092345711653018,47.18908619113344,1190.6591729681966,47.58483919917257,0.9977794004462427
P22570_FDXR,Homo sapiens K562 lysate,0.11837287765533856,43.49628244066305,900.2843648568024,44.076097878495325,0.9977192072691968
P22570,Homo sapiens K562 lysate,0.10956329290867593,44.01145212299042,1129.7837921441674,44.45452916130258,0.9952002360826643
P22626_HNRNPA2B1,Homo sapiens K562 lysate,0.45498291937747865,50.15868964134861,2464.1935189547644,52.8106111470591,0.9523231814888212
P22626,Homo sapiens K562 lysate,0.07738885415603691,46.39155844110442,867.5005161192918,46.81702976884091,0.9995339540086999
P22670_RFX1,Homo sapiens K562 lysate,0.4274932057517913,48.24916560874921,1157.5254594591838,52.516410917842634,0.952218534636798
P22670,Homo sapiens K562 lysate,0.253511381542225,52.94729363962305,1256.8576079095094,54.594740365627736,0.9919928298908205
P22681_CBL,Homo sapiens K562 lysate,0.4628565772841913,50.686516044179726,1205.7881186101338,56.91990068099367,0.9735692350550779
P22681,Homo sapiens K562 lysate,0.19090823038889254,53.737751684693485,1312.6510972847138,54.82598508756482,0.9910616733957597
P22692_IGFBP4,Homo sapiens K562 lysate,0.4467536926706515,48.47510694309116,1134.4437480985334,53.646987031889765,0.972861448753052
P22692,Homo sapiens K562 lysate,0.49382321834493864,51.331594419295506,1337.7240094909946,61.77612162941773,0.9837661057786371
P22830_FECH,Homo sapiens K562 lysate,0.11564694037289207,47.02164883677008,1170.0256817215557,47.537372841627715,0.9972675541416329
P22830,Homo sapiens K562 lysate,0.07168095153918505,50.41047793826641,931.9321832914695,50.839574202771544,0.996810022739503
P23246_SFPQ,Homo sapiens K562 lysate,0.25344650337827745,47.168277198301816,784.9219023230181,49.276541502587875,0.9767250107291479
P23246,Homo sapiens K562 lysate,0.4052538719346468,48.899829410077764,813.4762329671446,54.357953769729995,0.9961872405132838
P23258_TUBG1,Homo sapiens K562 lysate,0.17755620796306693,47.65047501101204,993.682820458185,48.687663779351425,0.9919978673075609
P23258,Homo sapiens K562 lysate,0.09956168312791948,45.86332273585667,716.0788588079447,46.53476106733486,0.9965617003041447
P23276_KEL,Homo sapiens K562 lysate,2.577947390439131e-31,50.251813684322634,754.010969613201,50.2562389932745,0.9718009766603608
P23276,Homo sapiens K562 lysate,1.126306956841691e-15,57.423091938298505,304.05269251336324,57.427367643062986,0.9377305806721529
P23284_PPIB,Homo sapiens K562 lysate,0.08989063328386498,50.123288984851996,9999.99999188322,50.28844844294703,0.9615877758733816
P23284,Homo sapiens K562 lysate,0.08956796586883731,49.545125621756014,1293.1949380302653,49.92455145552528,0.9993062675286587
P23368_ME2,Homo sapiens K562 lysate,0.10634626189219815,52.15186853194063,957.7647727169186,52.844289710455485,0.9846127629824158
P23368,Homo sapiens K562 lysate,0.10553634961718396,50.20841777909233,1136.374404979609,50.747174378042345,0.9985236994335782
P23396_RPS3,Homo sapiens K562 lysate,0.27325717983543196,46.53178959380741,1489.6450555469585,47.73662059518058,0.9966603171636566
P23396,Homo sapiens K562 lysate,0.31513238980138925,53.261342434807105,1076.4918505856651,56.021016760756766,0.9887451433073022
P23526_AHCY,Homo sapiens K562 lysate,0.17913910637738864,53.77624335820395,1194.2200637391068,54.87808439150784,0.960693477723382
P23526,Homo sapiens K562 lysate,0.21806921231389356,54.68810558778013,2307.62184375061,55.47209488429963,0.9957912350445736
P23677_ITPKA,Homo sapiens K562 lysate,0.18925781429585983,43.46725678536774,741.1302729609397,44.72697316469212,0.9919662718987964
P23677,Homo sapiens K562 lysate,0.15496870577316357,42.92529545340341,980.711689209148,43.64859064620999,0.9902649911401498
P23786_CPT2,Homo sapiens K562 lysate,0.11287882159659045,47.606387327615735,1926.6538427704272,47.9114035032988,0.9969404386810017
P23786,Homo sapiens K562 lysate,0.10131859258397326,43.773128688075296,653.7261401452241,44.457439380133664,0.9847901393713931
P23919_DTYMK,Homo sapiens K562 lysate,0.06933691810385305,46.79797198639802,749.541505590918,47.245233044413595,0.9968438690407265
P23919,Homo sapiens K562 lysate,0.09137491050644599,46.54689545792827,866.5143265747226,47.05982060419134,0.997816338747067
P23921_RRM1,Homo sapiens K562 lysate,0.24081247832112782,51.750115591217835,1034.350727948455,53.52802474718066,0.996634660809848
P23921,Homo sapiens K562 lysate,0.09261417527428772,49.843023735367616,985.5742390864638,50.37472217253382,0.9982332182405111
P24666_ACP1,Homo sapiens K562 lysate,0.12065541995248683,47.914520810461504,827.2152081132174,48.702012151313745,0.9860379563425153
P24666,Homo sapiens K562 lysate,0.11361506417347064,50.98405813299829,1346.8243901252133,51.49950076175664,0.9983697461957687
P24752_ACAT1,Homo sapiens K562 lysate,0.11984147440616309,49.8290374107996,1272.6461224925872,50.383205440165234,0.983818743146723
P24752,Homo sapiens K562 lysate,0.09493253670024215,50.34741993140497,1903.521321743665,50.64013174416713,0.9980941736180006
P25098_ADRBK1,Homo sapiens K562 lysate,0.1354422420122984,47.77243490110047,1333.7162185270442,48.33543327904274,0.9954723533708709
P25098,Homo sapiens K562 lysate,0.09787068266608327,48.28923719144168,1016.6756122867067,48.79972604732682,0.9988804684592811
P25205_MCM3,Homo sapiens K562 lysate,0.114636799066354,50.398132408071575,991.3248305048073,51.07806593423427,0.9969420466544275
P25205,Homo sapiens K562 lysate,0.08702627709501176,49.599826925254575,945.9129671373234,50.10652401795568,0.9982296337800739
P25685_DNAJB1,Homo sapiens K562 lysate,0.08860246273114189,46.737474629702355,1193.1724110935634,47.10312326878697,0.9958603782784906
P25685,Homo sapiens K562 lysate,0.08677408896515984,45.831356541839774,907.1171150114174,46.28666973624649,0.9994499818114102
P25705_ATP5A1,Homo sapiens K562 lysate,0.3059965713930004,46.37335821336892,978.7787641785297,48.578382691166,0.9922014528610624
P25705,Homo sapiens K562 lysate,0.16903639507787188,45.52742323258736,589.909925570388,47.02614910721255,0.9951285338435115
P26038_MSN,Homo sapiens K562 lysate,0.07163704522601373,52.78643467958628,1475.586794687607,53.08431990963369,0.9806581250934324
P26038,Homo sapiens K562 lysate,0.1347661333792454,54.03001477901875,2263.8251859583106,54.45841540731003,0.997990394364213
P26196_DDX6,Homo sapiens K562 lysate,0.11085009633577253,48.810956450863166,1697.8866154839359,49.17770076570109,0.9983560823739053
P26196,Homo sapiens K562 lysate,0.1182663350096889,49.38202038188389,1229.3176446402142,49.92578065846221,0.9990710696860822
P26374_CHML,Homo sapiens K562 lysate,0.16253013937781222,51.76023537102689,1193.3972928227472,52.6706159452023,0.9830980937335756
P26374,Homo sapiens K562 lysate,0.1316119519967837,52.70836339165752,1955.1032634230564,53.158313162450376,0.9970113619445587
P26599_PTBP1,Homo sapiens K562 lysate,0.19989240647243173,48.88626568336275,2473.6278600400815,49.42300446544119,0.95418723202801
P26599,Homo sapiens K562 lysate,0.1137651327052177,45.62308080121372,796.1792134627588,46.318711740436,0.997447620265427
P26639_TARS,Homo sapiens K562 lysate,0.09928175786665791,48.0079185849434,1219.5518561993933,48.442667504292324,0.998970181739061
P26639,Homo sapiens K562 lysate,0.08804581897322143,51.78384336108516,1397.689019442226,52.16594410559223,0.9987097282065636
P26641_EEF1G,Homo sapiens K562 lysate,0.12041638760945032,47.229696631914415,1722.4603345541414,47.60460580282813,0.9907137830177065
P26641,Homo sapiens K562 lysate,0.08361128580510524,49.33800947097468,1206.807999152036,49.71685299129295,0.9996332695262651
P27348_YWHAQ,Homo sapiens K562 lysate,1.262054275990531e-19,47.36103154157368,460.80996061008165,47.36611847154581,0.9681630487629723
P27348,Homo sapiens K562 lysate,0.09596850643062521,51.826863506033405,1910.0722571339786,52.13791764913169,0.9996339609546123
P27635_RPL10,Homo sapiens K562 lysate,0.09977963518973021,48.085802849344745,651.8901840149131,48.891551889162464,0.9893825241991333
P27635,Homo sapiens K562 lysate,0.1377478933038231,55.041227786387395,1443.1853589810144,55.73542635851326,0.9664506041912098
P27694_RPA1,Homo sapiens K562 lysate,0.1047856391749027,48.72741116016476,989.3857816119178,49.30876502707304,0.9962492022577593
P27694,Homo sapiens K562 lysate,0.06478054621911986,48.669078412387904,1073.2191256017,48.977704806621496,0.999519151305878
P27797_CALR,Homo sapiens K562 lysate,0.26429147213146964,43.80982769585149,701.2455302436698,45.97168513068483,0.9491983849577516
P27797,Homo sapiens K562 lysate,0.0536157235644569,43.51257654553893,774.4745579600255,43.795962357332854,0.9905216072274217
P27815_PDE4A,Homo sapiens K562 lysate,0.28976597635941803,49.094378460823044,1197.9191435370626,50.91055046780937,0.9468708145845666
P27815,Homo sapiens K562 lysate,0.271230249422497,53.66004778615044,1123.0095976279881,55.75785564535407,0.9827947457137982
P28066_PSMA5,Homo sapiens K562 lysate,0.20580962153180396,45.64458036395778,874.6739148794743,46.94710367340746,0.9801313647630098
P28066,Homo sapiens K562 lysate,0.4675689558660878,51.83372659462919,889.8271549263983,61.6852266245323,0.9939691155519842
P28289_TMOD1,Homo sapiens K562 lysate,0.1817809207466451,45.328862400185876,775.8456397893829,46.57275875334967,0.9980759257544999
P28289,Homo sapiens K562 lysate,0.10642683798083424,46.33890436643723,830.2756800240404,46.96733721905127,0.9957259725947152
P28482_MAPK1,Homo sapiens K562 lysate,0.09099837774806967,53.34104242415905,1867.7549680023265,53.65799105941945,0.9871062985028263
P28482,Homo sapiens K562 lysate,0.10541226876782964,53.31755679756519,1092.922295985232,53.94228180170802,0.9898064677587711
P29084_GTF2E2,Homo sapiens K562 lysate,0.21652537317413245,44.472504568707144,738.4538905966834,46.049655794348,0.9832092988001034
P29084,Homo sapiens K562 lysate,0.0895667024378345,46.94703399248315,924.014908556999,47.433195580015465,0.9990414992267396
P29144_TPP2,Homo sapiens K562 lysate,0.15061682304355686,46.9156790621513,1338.2153699395737,47.53077128754158,0.9967929226146095
P29144,Homo sapiens K562 lysate,0.08267865388300034,51.32523173558024,980.8604570200928,51.8196136875988,0.9829190361600757
P30041_PRDX6,Homo sapiens K562 lysate,0.01834605505094315,52.63727612060483,827.598400003808,52.76594177306376,0.9592267295554977
P30041,Homo sapiens K562 lysate,0.11577645176467723,53.65626526688201,2017.1794925623028,54.038179966218095,0.9985619458925395
P30043_BLVRB,Homo sapiens K562 lysate,0.10441583579447294,48.838634986980175,1986.4219638712132,49.133207799729064,0.9978232586025615
P30043,Homo sapiens K562 lysate,0.12160436190148059,48.25226660078589,1493.8166375877079,48.701441819111054,0.9957392185453541
P30084_ECHS1,Homo sapiens K562 lysate,0.07927394519633402,49.89272373090684,1254.703287133966,50.24694205604952,0.9981132017336839
P30084,Homo sapiens K562 lysate,0.08372791937939508,51.45898931846988,2077.9991319223554,51.700981497905445,0.9995057967987179
P30085_CMPK1,Homo sapiens K562 lysate,0.2457777489810096,47.978350225577685,1282.219984877724,49.24483784201259,0.9585039308642905
P30085,Homo sapiens K562 lysate,0.05927358542201653,46.673319574835,986.0412238618723,46.95464554244102,0.9994052842825355
P30154_PPP2R1B,Homo sapiens K562 lysate,0.10677226519496642,48.6489918862043,906.5799765479044,49.29394366790592,0.9903774538285252
P30154,Homo sapiens K562 lysate,0.06323863006979233,47.02982966478544,722.4979429098581,47.45554543079152,0.9977098433008809
P30405_PPIF,Homo sapiens K562 lysate,0.28262166026636865,51.06192430309287,2164.0236401275665,52.10273735991131,0.9925366518422282
P30405,Homo sapiens K562 lysate,0.11624345695211127,51.924057224892984,1447.2300010980548,52.43558874236198,0.9974409205870959
P30419_NMT1,Homo sapiens K562 lysate,0.22828254054852365,47.42965347029813,1900.349503301205,48.18689284548763,0.9977174609198364
P30419,Homo sapiens K562 lysate,0.12290674348590361,50.778053324914374,1162.9828505391506,51.42411869758168,0.9987279126794417
P30519_HMOX2,Homo sapiens K562 lysate,0.24681626398745843,47.8547716261127,1468.9014052160755,48.94499694669341,0.9808784416436209
P30519,Homo sapiens K562 lysate,0.1417080978828099,50.54339502539621,988.2010108977041,51.432513228012276,0.9976378520030625
P30520_ADSS,Homo sapiens K562 lysate,0.06274207080765162,51.546055932307276,790.3683813072471,52.000816260229286,0.9830505411100361
P30520,Homo sapiens K562 lysate,0.20390167207307114,54.01792626944394,1447.9290879847583,55.10287583405797,0.9912929890465074
P30740_SERPINB1,Homo sapiens K562 lysate,0.12367908207121128,50.14614982222851,6817.488458147034,50.33395414811422,0.9834258215649264
P30740,Homo sapiens K562 lysate,0.12903788462024451,52.966146206162925,2299.7926202963954,53.35395945452119,0.9993927469274257
P30837_ALDH1B1,Homo sapiens K562 lysate,0.2620314629176722,45.641412025465854,1036.1500915223503,47.201845848592434,0.9826590922924672
P30837,Homo sapiens K562 lysate,0.08718861844818294,50.118772441408,1585.9159882398947,50.437291058826034,0.999319389421391
P31146_CORO1A,Homo sapiens K562 lysate,0.1030853597089663,47.65144114050454,1720.8781479568506,47.95887860799397,0.9922384364400686
P31146,Homo sapiens K562 lysate,0.1348209363991131,51.47741468133321,4388.813817803924,51.68311812907332,0.9477323940373722
P31150_GDI1,Homo sapiens K562 lysate,0.08772131052770855,50.38700233068705,1111.8211544772046,50.83558842799043,0.9804178456939671
P31150,Homo sapiens K562 lysate,0.12928456570491564,53.46431292825961,1729.4495525439415,53.96463649000713,0.997085664463476
P31153_MAT2A,Homo sapiens K562 lysate,0.2316064386133928,46.914623318981086,696.6291470763081,48.96813849673241,0.9890499712307472
P31153,Homo sapiens K562 lysate,0.17999719653055035,53.32682611230135,1089.651697898318,54.53199542447222,0.9903768552852505
P31321_PRKAR1B,Homo sapiens K562 lysate,0.1267922276799221,47.23030114563938,744.6931160646926,48.12839130545207,0.9992614997199476
P31321,Homo sapiens K562 lysate,0.13832267650834457,48.96182332050814,964.6781916926316,49.78762344477294,0.9909222189796769
P31323_PRKAR2B,Homo sapiens K562 lysate,0.14573422168097316,45.45716131463714,893.113150916265,46.28107800763073,0.9961821691452694
P31323,Homo sapiens K562 lysate,0.09882376571182612,50.938438517142345,1371.9519593914647,51.370746848466865,0.9977554612062265
P31689_DNAJA1,Homo sapiens K562 lysate,0.17099778296519594,49.1189852965284,1267.914871885305,49.93210472223356,0.9979877789374534
P31689,Homo sapiens K562 lysate,0.034197437547586036,49.837060057291936,680.1469558030657,50.099717511801245,0.9910722265726061
P31930_UQCRC1,Homo sapiens K562 lysate,0.1798056951745747,47.580459008805775,893.1659935327314,48.748414970023234,0.9893911460057552
P31930,Homo sapiens K562 lysate,0.12045135276251033,44.97511465106642,960.3441177159901,45.575809348231694,0.9961447542952488
P31939_ATIC,Homo sapiens K562 lysate,0.10029973824870571,47.01233403604118,1224.1647367335179,47.43344137311824,0.9989072502036511
P31939,Homo sapiens K562 lysate,0.07820415872784693,49.82251144470136,1360.635433199548,50.14177434450435,0.9997458556203074
P32119_PRDX2,Homo sapiens K562 lysate,0.19245291229607253,52.57586306268923,870.1821076736439,54.17444656063074,0.9940510991409578
P32119,Homo sapiens K562 lysate,0.15412881850647653,54.13902318177952,1844.2722247770319,54.74277788195499,0.9958428999276541
P33176_KIF5B,Homo sapiens K562 lysate,0.07290148571180476,46.47661387213995,925.8441635035127,46.85077238256557,0.9993322150219702
P33176,Homo sapiens K562 lysate,0.08801510118242867,50.45388642188552,1576.7224525492895,50.77414149717958,0.9991228749335264
P33552_CKS2,Homo sapiens K562 lysate,0.4350474273947147,46.108969991680254,794.3381568328548,52.33399419673955,0.9166044610351678
P33552,Homo sapiens K562 lysate,0.14694035025136268,48.65925516429708,802.5107036066197,49.717190192356114,0.9976049121138919
P33908_MAN1A1,Homo sapiens K562 lysate,0.3203055704642418,48.477512083669104,1079.8169122051643,50.82854438393505,0.9461290423819699
P33908,Homo sapiens K562 lysate,0.28953886961697833,52.39671640371723,1420.4909564027248,54.13855904025555,0.9490618632235464
P33991_MCM4,Homo sapiens K562 lysate,0.11832113039361726,45.896272759794996,1211.4307387257493,46.38596615554321,0.9966660328856869
