"epoch","1-graph - _step","1-graph - _step__MIN","1-graph - _step__MAX","1-graph - train.r2","1-graph - train.r2__MIN","1-graph - train.r2__MAX","1-graph - valid.r2","1-graph - valid.r2__MIN","1-graph - valid.r2__MAX","2-str-0 - _step","2-str-0 - _step__MIN","2-str-0 - _step__MAX","2-str-0 - train.r2","2-str-0 - train.r2__MIN","2-str-0 - train.r2__MAX","2-str-0 - valid.r2","2-str-0 - valid.r2__MIN","2-str-0 - valid.r2__MAX","only_backbone - _step","only_backbone - _step__MIN","only_backbone - _step__MAX","only_backbone - train.r2","only_backbone - train.r2__MIN","only_backbone - train.r2__MAX","only_backbone - valid.r2","only_backbone - valid.r2__MIN","only_backbone - valid.r2__MAX","baseline_e - _step","baseline_e - _step__MIN","baseline_e - _step__MAX","baseline_e - train.r2","baseline_e - train.r2__MIN","baseline_e - train.r2__MAX","baseline_e - valid.r2","baseline_e - valid.r2__MIN","baseline_e - valid.r2__MAX","0-ogt - _step","0-ogt - _step__MIN","0-ogt - _step__MAX","0-ogt - train.r2","0-ogt - train.r2__MIN","0-ogt - train.r2__MAX","0-ogt - valid.r2","0-ogt - valid.r2__MIN","0-ogt - valid.r2__MAX"
"131","130","130","130","0.8467862606048584","0.8467862606048584","0.8467862606048584","0.7383407950401306","0.7383407950401306","0.7383407950401306","130","130","130","0.7942019104957581","0.7942019104957581","0.7942019104957581","0.721529483795166","0.721529483795166","0.721529483795166","130","130","130","0.7030203342437744","0.7030203342437744","0.7030203342437744","0.7795559167861938","0.7795559167861938","0.7795559167861938","130","130","130","0.3964289426803589","0.3964289426803589","0.3964289426803589","0.6610369682312012","0.6610369682312012","0.6610369682312012","130","130","130","0.37686413526535034","0.37686413526535034","0.37686413526535034","0.41266053915023804","0.41266053915023804","0.41266053915023804"
"132","131","131","131","0.8518620133399963","0.8518620133399963","0.8518620133399963","0.7742921113967896","0.7742921113967896","0.7742921113967896","131","131","131","0.7832214832305908","0.7832214832305908","0.7832214832305908","0.7856028079986572","0.7856028079986572","0.7856028079986572","131","131","131","0.7012796401977539","0.7012796401977539","0.7012796401977539","0.7857252359390259","0.7857252359390259","0.7857252359390259","131","131","131","0.3918105363845825","0.3918105363845825","0.3918105363845825","0.622570276260376","0.622570276260376","0.622570276260376","131","131","131","0.379197359085083","0.379197359085083","0.379197359085083","0.5516577959060669","0.5516577959060669","0.5516577959060669"
"133","132","132","132","0.8464713096618652","0.8464713096618652","0.8464713096618652","0.7659547328948975","0.7659547328948975","0.7659547328948975","132","132","132","0.7877082228660583","0.7877082228660583","0.7877082228660583","0.7295777201652527","0.7295777201652527","0.7295777201652527","132","132","132","0.6931115984916687","0.6931115984916687","0.6931115984916687","0.7617120742797852","0.7617120742797852","0.7617120742797852","132","132","132","0.395937442779541","0.395937442779541","0.395937442779541","0.6044598817825317","0.6044598817825317","0.6044598817825317","132","132","132","0.3862953186035156","0.3862953186035156","0.3862953186035156","0.5065624117851257","0.5065624117851257","0.5065624117851257"
"134","133","133","133","0.849520206451416","0.849520206451416","0.849520206451416","0.7747412323951721","0.7747412323951721","0.7747412323951721","133","133","133","0.7877660989761353","0.7877660989761353","0.7877660989761353","0.7701109647750854","0.7701109647750854","0.7701109647750854","133","133","133","0.7013190984725952","0.7013190984725952","0.7013190984725952","0.7474254965782166","0.7474254965782166","0.7474254965782166","133","133","133","0.4089379906654358","0.4089379906654358","0.4089379906654358","0.5422724485397339","0.5422724485397339","0.5422724485397339","133","133","133","0.37457841634750366","0.37457841634750366","0.37457841634750366","0.3533891439437866","0.3533891439437866","0.3533891439437866"
"135","134","134","134","0.8538382053375244","0.8538382053375244","0.8538382053375244","0.769507110118866","0.769507110118866","0.769507110118866","134","134","134","0.7820340394973755","0.7820340394973755","0.7820340394973755","0.7917302846908569","0.7917302846908569","0.7917302846908569","134","134","134","0.6973150968551636","0.6973150968551636","0.6973150968551636","0.7481470108032227","0.7481470108032227","0.7481470108032227","134","134","134","0.393146276473999","0.393146276473999","0.393146276473999","0.5667251348495483","0.5667251348495483","0.5667251348495483","134","134","134","0.3664395809173584","0.3664395809173584","0.3664395809173584","0.3891884684562683","0.3891884684562683","0.3891884684562683"
"136","135","135","135","0.8448584079742432","0.8448584079742432","0.8448584079742432","0.7593117952346802","0.7593117952346802","0.7593117952346802","135","135","135","0.7863606214523315","0.7863606214523315","0.7863606214523315","0.7522091865539551","0.7522091865539551","0.7522091865539551","135","135","135","0.6928800940513611","0.6928800940513611","0.6928800940513611","0.7738380432128906","0.7738380432128906","0.7738380432128906","135","135","135","0.391202449798584","0.391202449798584","0.391202449798584","0.567782998085022","0.567782998085022","0.567782998085022","135","135","135","0.3845940828323364","0.3845940828323364","0.3845940828323364","0.4288176894187927","0.4288176894187927","0.4288176894187927"
"137","136","136","136","0.8415086269378662","0.8415086269378662","0.8415086269378662","0.7346418499946594","0.7346418499946594","0.7346418499946594","136","136","136","0.7791237831115723","0.7791237831115723","0.7791237831115723","0.7800536751747131","0.7800536751747131","0.7800536751747131","136","136","136","0.6921368837356567","0.6921368837356567","0.6921368837356567","0.7775136232376099","0.7775136232376099","0.7775136232376099","136","136","136","0.38891613483428955","0.38891613483428955","0.38891613483428955","0.6134558916091919","0.6134558916091919","0.6134558916091919","136","136","136","0.36099469661712646","0.36099469661712646","0.36099469661712646","0.347480833530426","0.347480833530426","0.347480833530426"
"138","137","137","137","0.8582400679588318","0.8582400679588318","0.8582400679588318","0.7703615427017212","0.7703615427017212","0.7703615427017212","137","137","137","0.7959032654762268","0.7959032654762268","0.7959032654762268","0.7642326354980469","0.7642326354980469","0.7642326354980469","137","137","137","0.6894920468330383","0.6894920468330383","0.6894920468330383","0.7765129208564758","0.7765129208564758","0.7765129208564758","137","137","137","0.3981393575668335","0.3981393575668335","0.3981393575668335","0.5416779518127441","0.5416779518127441","0.5416779518127441","137","137","137","0.36620908975601196","0.36620908975601196","0.36620908975601196","0.4353180527687073","0.4353180527687073","0.4353180527687073"
"139","138","138","138","0.8532918691635132","0.8532918691635132","0.8532918691635132","0.775662362575531","0.775662362575531","0.775662362575531","138","138","138","0.7882998585700989","0.7882998585700989","0.7882998585700989","0.7579392194747925","0.7579392194747925","0.7579392194747925","138","138","138","0.6900415420532227","0.6900415420532227","0.6900415420532227","0.7368119955062866","0.7368119955062866","0.7368119955062866","138","138","138","0.4066285490989685","0.4066285490989685","0.4066285490989685","0.5831325054168701","0.5831325054168701","0.5831325054168701","138","138","138","0.3960646390914917","0.3960646390914917","0.3960646390914917","0.5118576884269714","0.5118576884269714","0.5118576884269714"
"140","139","139","139","0.8477951288223267","0.8477951288223267","0.8477951288223267","0.7248059511184692","0.7248059511184692","0.7248059511184692","139","139","139","0.7848033905029297","0.7848033905029297","0.7848033905029297","0.731610894203186","0.731610894203186","0.731610894203186","139","139","139","0.6994926929473877","0.6994926929473877","0.6994926929473877","0.8015363812446594","0.8015363812446594","0.8015363812446594","139","139","139","0.3829140067100525","0.3829140067100525","0.3829140067100525","0.5499237775802612","0.5499237775802612","0.5499237775802612","139","139","139","0.37341707944869995","0.37341707944869995","0.37341707944869995","0.32340943813323975","0.32340943813323975","0.32340943813323975"
"141","140","140","140","0.8569470643997192","0.8569470643997192","0.8569470643997192","0.7222914695739746","0.7222914695739746","0.7222914695739746","140","140","140","0.790005087852478","0.790005087852478","0.790005087852478","0.7796513438224792","0.7796513438224792","0.7796513438224792","140","140","140","0.7065953612327576","0.7065953612327576","0.7065953612327576","0.7616895437240601","0.7616895437240601","0.7616895437240601","140","140","140","0.39225268363952637","0.39225268363952637","0.39225268363952637","0.5635162591934204","0.5635162591934204","0.5635162591934204","140","140","140","0.38734930753707886","0.38734930753707886","0.38734930753707886","0.4920414686203003","0.4920414686203003","0.4920414686203003"
"142","141","141","141","0.8450539112091064","0.8450539112091064","0.8450539112091064","0.7363252639770508","0.7363252639770508","0.7363252639770508","141","141","141","0.7960394024848938","0.7960394024848938","0.7960394024848938","0.7635988593101501","0.7635988593101501","0.7635988593101501","141","141","141","0.7005542516708374","0.7005542516708374","0.7005542516708374","0.7766609191894531","0.7766609191894531","0.7766609191894531","141","141","141","0.39537757635116577","0.39537757635116577","0.39537757635116577","0.5610820055007935","0.5610820055007935","0.5610820055007935","141","141","141","0.3874555230140686","0.3874555230140686","0.3874555230140686","0.4603363275527954","0.4603363275527954","0.4603363275527954"
"143","142","142","142","0.8447362184524536","0.8447362184524536","0.8447362184524536","0.7565930485725403","0.7565930485725403","0.7565930485725403","142","142","142","0.7870880365371704","0.7870880365371704","0.7870880365371704","0.7536712884902954","0.7536712884902954","0.7536712884902954","142","142","142","0.6982736587524414","0.6982736587524414","0.6982736587524414","0.7844980359077454","0.7844980359077454","0.7844980359077454","142","142","142","0.3761775493621826","0.3761775493621826","0.3761775493621826","0.5242705941200256","0.5242705941200256","0.5242705941200256","142","142","142","0.3908485174179077","0.3908485174179077","0.3908485174179077","0.46347832679748535","0.46347832679748535","0.46347832679748535"
"144","143","143","143","0.847345232963562","0.847345232963562","0.847345232963562","0.777941107749939","0.777941107749939","0.777941107749939","143","143","143","0.7858775854110718","0.7858775854110718","0.7858775854110718","0.7351350784301758","0.7351350784301758","0.7351350784301758","143","143","143","0.678631067276001","0.678631067276001","0.678631067276001","0.7395855188369751","0.7395855188369751","0.7395855188369751","143","143","143","0.39046990871429443","0.39046990871429443","0.39046990871429443","0.5506682395935059","0.5506682395935059","0.5506682395935059","143","143","143","0.3809790015220642","0.3809790015220642","0.3809790015220642","0.33599352836608887","0.33599352836608887","0.33599352836608887"
"145","144","144","144","0.8536821603775024","0.8536821603775024","0.8536821603775024","0.7826375961303711","0.7826375961303711","0.7826375961303711","144","144","144","0.7612553238868713","0.7612553238868713","0.7612553238868713","0.7800381183624268","0.7800381183624268","0.7800381183624268","144","144","144","0.690688967704773","0.690688967704773","0.690688967704773","0.7488976716995239","0.7488976716995239","0.7488976716995239","144","144","144","0.3908405900001526","0.3908405900001526","0.3908405900001526","0.5049580335617065","0.5049580335617065","0.5049580335617065","144","144","144","0.370628297328949","0.370628297328949","0.370628297328949","0.4322158694267273","0.4322158694267273","0.4322158694267273"
"146","145","145","145","0.845056414604187","0.845056414604187","0.845056414604187","0.7580978870391846","0.7580978870391846","0.7580978870391846","145","145","145","0.7733315229415894","0.7733315229415894","0.7733315229415894","0.7636576294898987","0.7636576294898987","0.7636576294898987","145","145","145","0.6950086951255798","0.6950086951255798","0.6950086951255798","0.7682350873947144","0.7682350873947144","0.7682350873947144","145","145","145","0.3909425735473633","0.3909425735473633","0.3909425735473633","0.6093891859054565","0.6093891859054565","0.6093891859054565","145","145","145","0.3769838809967041","0.3769838809967041","0.3769838809967041","0.4426937699317932","0.4426937699317932","0.4426937699317932"
"147","146","146","146","0.8556652069091797","0.8556652069091797","0.8556652069091797","0.7599353790283203","0.7599353790283203","0.7599353790283203","146","146","146","0.7895050048828125","0.7895050048828125","0.7895050048828125","0.7581140398979187","0.7581140398979187","0.7581140398979187","146","146","146","0.6985886693000793","0.6985886693000793","0.6985886693000793","0.7956653237342834","0.7956653237342834","0.7956653237342834","146","146","146","0.39928579330444336","0.39928579330444336","0.39928579330444336","0.5524263381958008","0.5524263381958008","0.5524263381958008","146","146","146","0.378615140914917","0.378615140914917","0.378615140914917","0.32800257205963135","0.32800257205963135","0.32800257205963135"
"148","147","147","147","0.8565616011619568","0.8565616011619568","0.8565616011619568","0.7696753740310669","0.7696753740310669","0.7696753740310669","147","147","147","0.7930215001106262","0.7930215001106262","0.7930215001106262","0.7779902219772339","0.7779902219772339","0.7779902219772339","147","147","147","0.6966174840927124","0.6966174840927124","0.6966174840927124","0.7864994406700134","0.7864994406700134","0.7864994406700134","147","147","147","0.38070225715637207","0.38070225715637207","0.38070225715637207","0.49280768632888794","0.49280768632888794","0.49280768632888794","147","147","147","0.3665241003036499","0.3665241003036499","0.3665241003036499","0.4074620008468628","0.4074620008468628","0.4074620008468628"
"149","148","148","148","0.8611177206039429","0.8611177206039429","0.8611177206039429","0.7570094466209412","0.7570094466209412","0.7570094466209412","148","148","148","0.7862856984138489","0.7862856984138489","0.7862856984138489","0.7727670669555664","0.7727670669555664","0.7727670669555664","148","148","148","0.7034059762954712","0.7034059762954712","0.7034059762954712","0.7790967226028442","0.7790967226028442","0.7790967226028442","148","148","148","0.39231306314468384","0.39231306314468384","0.39231306314468384","0.5673315525054932","0.5673315525054932","0.5673315525054932","148","148","148","0.38052982091903687","0.38052982091903687","0.38052982091903687","0.4696711301803589","0.4696711301803589","0.4696711301803589"
"150","149","149","149","0.8529781103134155","0.8529781103134155","0.8529781103134155","0.7583728432655334","0.7583728432655334","0.7583728432655334","149","149","149","0.7893344163894653","0.7893344163894653","0.7893344163894653","0.7909824848175049","0.7909824848175049","0.7909824848175049","149","149","149","0.69587242603302","0.69587242603302","0.69587242603302","0.7255018949508667","0.7255018949508667","0.7255018949508667","149","149","149","0.39440208673477173","0.39440208673477173","0.39440208673477173","0.5568029880523682","0.5568029880523682","0.5568029880523682","149","149","149","0.3784591555595398","0.3784591555595398","0.3784591555595398","0.3486652970314026","0.3486652970314026","0.3486652970314026"
